54.36.148.112 - - [31/Jan/2023:16:19:13 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "www.forgive490.com"
104.220.154.45 - - [09/Feb/2023:11:30:23 -0800] "GET /square.jpg HTTP/1.1" 200 4309724 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 [FBAN/FBIOS;FBDV/iPhone12,5;FBMD/iPhone;FBSN/iOS;FBSV/16.1.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5]" "www.forgive490.com"
104.220.154.45 - - [09/Feb/2023:11:30:23 -0800] "GET /Ravelry.JPG HTTP/1.1" 200 10196 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 [FBAN/FBIOS;FBDV/iPhone12,5;FBMD/iPhone;FBSN/iOS;FBSV/16.1.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5]" "www.forgive490.com"
66.249.64.16 - - [09/Feb/2023:12:00:25 -0800] "GET /ads.txt HTTP/1.1" 404 88 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "forgive490.com"
173.252.83.120 - - [09/Feb/2023:12:21:58 -0800] "GET /coverart.jpg HTTP/1.1" 200 3789 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "forgive490.com"
17.241.219.153 - - [09/Feb/2023:12:32:27 -0800] "GET /endorsements.php HTTP/1.1" 200 66635 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" "www.forgive490.com"
51.198.210.25 - - [09/Feb/2023:12:36:08 -0800] "GET /EasyBasketweaveBabyBlanket.php HTTP/1.1" 200 11939 "-" "Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S908B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36" "www.forgive490.com"
51.198.210.25 - - [09/Feb/2023:12:36:08 -0800] "GET /css/styles.css HTTP/1.1" 200 379 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S908B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36" "www.forgive490.com"
51.198.210.25 - - [09/Feb/2023:12:36:08 -0800] "GET /img/cover.jpg HTTP/1.1" 200 12092 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S908B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36" "www.forgive490.com"
51.198.210.25 - - [09/Feb/2023:12:36:08 -0800] "GET /EasyBasketweaveBabyBlanket_files/image002.jpg HTTP/1.1" 200 8807 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S908B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36" "www.forgive490.com"
51.198.210.25 - - [09/Feb/2023:12:36:08 -0800] "GET /Ravelry.JPG HTTP/1.1" 200 10196 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S908B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36" "www.forgive490.com"
51.198.210.25 - - [09/Feb/2023:12:36:08 -0800] "GET /largeprinteditionoutforwebsite.jpg HTTP/1.1" 200 22436 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S908B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36" "www.forgive490.com"
51.198.210.25 - - [09/Feb/2023:12:36:08 -0800] "GET /exploreGod.png HTTP/1.1" 200 3730 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S908B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36" "www.forgive490.com"
51.198.210.25 - - [09/Feb/2023:12:36:08 -0800] "GET /square.jpg HTTP/1.1" 200 4309724 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S908B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36" "www.forgive490.com"
51.198.210.25 - - [09/Feb/2023:12:36:08 -0800] "GET /img/whitesand.jpg HTTP/1.1" 200 54911 "https://www.forgive490.com/css/styles.css" "Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S908B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36" "www.forgive490.com"
51.198.210.25 - - [09/Feb/2023:12:36:18 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S908B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36" "www.forgive490.com"
73.171.249.110 - - [09/Feb/2023:12:39:40 -0800] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1" "forgive490.com"
73.171.249.110 - - [09/Feb/2023:12:39:41 -0800] "GET /img/cover.jpg HTTP/1.1" 200 12092 "https://forgive490.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1" "forgive490.com"
73.171.249.110 - - [09/Feb/2023:12:39:41 -0800] "GET /css/styles.css HTTP/1.1" 200 379 "https://forgive490.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1" "forgive490.com"
73.171.249.110 - - [09/Feb/2023:12:39:41 -0800] "GET /img/whitesand.jpg HTTP/1.1" 200 54911 "https://forgive490.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1" "forgive490.com"
73.171.249.110 - - [09/Feb/2023:12:39:41 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "https://forgive490.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1" "forgive490.com"
51.222.253.16 - - [09/Feb/2023:12:52:49 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "www.forgive490.com"
185.191.171.8 - - [09/Feb/2023:12:55:05 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" "www.forgive490.com"
185.191.171.15 - - [09/Feb/2023:12:55:07 -0800] "GET /bibleviet/endofstory.html HTTP/1.1" 200 2263 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" "www.forgive490.com"
64.19.118.105 - - [09/Feb/2023:12:59:28 -0800] "GET /bible/img/image2.jpg HTTP/1.1" 200 88118 "https://images.search.yahoo.com/search/images;_ylt=AwrFNzVwXuVjG_sXJjVXNyoA;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3BpdnM-?p=list+of+books+of+the+bible+and+chapters+and+verses+and+genres+and+authors&fr2=piv-web&fr=yfp-t-s" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78" "www.forgive490.com"
17.241.227.29 - - [09/Feb/2023:13:19:41 -0800] "GET /bible/israel.html HTTP/1.1" 200 5650 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" "www.forgive490.com"
93.95.87.18 - - [09/Feb/2023:13:47:57 -0800] "GET /EasyBasketweaveBabyBlanket.php HTTP/1.1" 200 11939 "https://www.ravelry.com/" "Mozilla/5.0 (Linux; Android 13; SM-A137F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
93.95.87.18 - - [09/Feb/2023:13:47:58 -0800] "GET /css/styles.css HTTP/1.1" 200 379 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SM-A137F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
93.95.87.18 - - [09/Feb/2023:13:47:58 -0800] "GET /img/cover.jpg HTTP/1.1" 200 12092 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SM-A137F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
93.95.87.18 - - [09/Feb/2023:13:47:58 -0800] "GET /EasyBasketweaveBabyBlanket_files/image002.jpg HTTP/1.1" 200 8807 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SM-A137F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
93.95.87.18 - - [09/Feb/2023:13:47:58 -0800] "GET /Ravelry.JPG HTTP/1.1" 200 10196 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SM-A137F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
93.95.87.18 - - [09/Feb/2023:13:47:58 -0800] "GET /largeprinteditionoutforwebsite.jpg HTTP/1.1" 200 22436 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SM-A137F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
93.95.87.18 - - [09/Feb/2023:13:47:58 -0800] "GET /img/whitesand.jpg HTTP/1.1" 200 54911 "https://www.forgive490.com/css/styles.css" "Mozilla/5.0 (Linux; Android 13; SM-A137F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
93.95.87.18 - - [09/Feb/2023:13:47:58 -0800] "GET /exploreGod.png HTTP/1.1" 200 3730 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SM-A137F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
93.95.87.18 - - [09/Feb/2023:13:47:58 -0800] "GET /square.jpg HTTP/1.1" 200 4309724 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SM-A137F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
67.188.106.252 - - [09/Feb/2023:13:50:24 -0800] "GET /bible/img/image2.jpg HTTP/1.1" 200 88118 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0" "www.forgive490.com"
67.188.106.252 - - [09/Feb/2023:13:50:38 -0800] "GET /bible/img/image2.jpg HTTP/1.1" 200 88118 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0" "www.forgive490.com"
71.200.202.66 - - [09/Feb/2023:13:55:09 -0800] "GET /easybasketweavebabyblanketpdf.pdf HTTP/1.1" 404 88 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15" "www.forgive490.com"
71.200.202.66 - - [09/Feb/2023:13:55:09 -0800] "GET /apple-touch-icon-152x152-precomposed.png HTTP/1.1" 404 88 "-" "MobileSafari/8613.3.9.0.16 CFNetwork/1335.0.3 Darwin/21.6.0" "www.forgive490.com"
71.200.202.66 - - [09/Feb/2023:13:55:09 -0800] "GET /apple-touch-icon-152x152.png HTTP/1.1" 404 88 "-" "MobileSafari/8613.3.9.0.16 CFNetwork/1335.0.3 Darwin/21.6.0" "www.forgive490.com"
71.200.202.66 - - [09/Feb/2023:13:55:09 -0800] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 88 "-" "MobileSafari/8613.3.9.0.16 CFNetwork/1335.0.3 Darwin/21.6.0" "www.forgive490.com"
71.200.202.66 - - [09/Feb/2023:13:55:09 -0800] "GET /apple-touch-icon.png HTTP/1.1" 404 88 "-" "MobileSafari/8613.3.9.0.16 CFNetwork/1335.0.3 Darwin/21.6.0" "www.forgive490.com"
71.200.202.66 - - [09/Feb/2023:13:55:10 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "https://www.forgive490.com/easybasketweavebabyblanketpdf.pdf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15" "www.forgive490.com"
44.234.150.239 - - [09/Feb/2023:13:59:20 -0800] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36" "forgive490.com"
44.234.150.239 - - [09/Feb/2023:13:59:31 -0800] "GET /sitemap.xml HTTP/1.1" 200 170 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36" "forgive490.com"
44.234.150.239 - - [09/Feb/2023:13:59:35 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36" "forgive490.com"
192.34.84.8 - - [09/Feb/2023:14:04:55 -0800] "GET /BlanketsForRomania.php HTTP/1.1" 200 10661 "-" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "www.forgive490.com"
192.34.84.8 - - [09/Feb/2023:14:04:55 -0800] "GET /css/styles.css HTTP/1.1" 200 379 "https://www.forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "www.forgive490.com"
192.34.84.8 - - [09/Feb/2023:14:04:55 -0800] "GET /img/whitesand.jpg HTTP/1.1" 200 54911 "https://www.forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "www.forgive490.com"
192.34.84.8 - - [09/Feb/2023:14:04:55 -0800] "GET /exploreGod.png HTTP/1.1" 200 3730 "https://www.forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "www.forgive490.com"
192.34.84.8 - - [09/Feb/2023:14:04:55 -0800] "GET /img/cover.jpg HTTP/1.1" 200 12092 "https://www.forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "www.forgive490.com"
192.34.84.8 - - [09/Feb/2023:14:04:55 -0800] "GET /romania/romaniahouse001.jpg HTTP/1.1" 200 33856 "https://www.forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "www.forgive490.com"
192.34.84.8 - - [09/Feb/2023:14:04:56 -0800] "GET /largeprinteditionoutforwebsite.jpg HTTP/1.1" 200 22436 "https://www.forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "www.forgive490.com"
192.34.84.8 - - [09/Feb/2023:14:04:56 -0800] "GET /romania/romanianboy004.jpg HTTP/1.1" 200 30821 "https://www.forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "www.forgive490.com"
192.34.84.8 - - [09/Feb/2023:14:04:56 -0800] "GET /romania/romanianorphanage003.jpg HTTP/1.1" 200 26689 "https://www.forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "www.forgive490.com"
192.34.84.8 - - [09/Feb/2023:14:04:56 -0800] "GET /romania/romania002.jpg HTTP/1.1" 200 24273 "https://www.forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "www.forgive490.com"
76.92.28.239 - - [09/Feb/2023:14:10:33 -0800] "HEAD /apple-touch-icon.png HTTP/1.1" 404 - "-" "-" "www.forgive490.com"
76.92.28.239 - - [09/Feb/2023:14:10:33 -0800] "HEAD /manifest.json HTTP/1.1" 404 - "-" "-" "www.forgive490.com"
76.92.28.239 - - [09/Feb/2023:14:10:33 -0800] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:x.x.x) Gecko/20041107 Firefox/x.x" "www.forgive490.com"
76.92.28.239 - - [09/Feb/2023:14:10:34 -0800] "HEAD /favicon.ico HTTP/1.1" 404 - "-" "-" "www.forgive490.com"
207.46.13.155 - - [09/Feb/2023:14:29:32 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "www.forgive490.com"
54.36.148.106 - - [09/Feb/2023:14:30:54 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
51.222.253.18 - - [09/Feb/2023:14:30:56 -0800] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
185.191.171.13 - - [09/Feb/2023:14:46:17 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" "forgive490.com"
185.191.171.45 - - [09/Feb/2023:14:46:17 -0800] "GET /biblemand/wordm.html HTTP/1.1" 200 9590 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" "forgive490.com"
54.213.170.63 - - [09/Feb/2023:14:53:46 -0800] "GET / HTTP/1.1" 200 5836 "-" "python-requests/2.28.1" "forgive490.com"
77.75.77.101 - - [09/Feb/2023:14:56:59 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; SeznamBot/3.2; +http://napoveda.seznam.cz/en/seznambot-intro/)" "forgive490.com"
77.75.77.101 - - [09/Feb/2023:14:57:01 -0800] "GET /romania/romaniahouse001.jpg HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; SeznamBot/3.2; +http://napoveda.seznam.cz/en/seznambot-intro/)" "forgive490.com"
185.191.171.20 - - [09/Feb/2023:15:19:12 -0800] "GET /excerpt.php HTTP/1.1" 200 20516 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" "forgive490.com"
52.167.144.90 - - [09/Feb/2023:15:21:59 -0800] "GET /sitemap.xml HTTP/1.1" 200 170 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
157.55.39.111 - - [09/Feb/2023:15:36:46 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
52.167.144.40 - - [09/Feb/2023:15:36:51 -0800] "GET /bible/toc.html HTTP/1.1" 304 - "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
52.167.144.40 - - [09/Feb/2023:15:36:51 -0800] "GET /biblefrench/img/image49.jpg HTTP/1.1" 200 1811637 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
52.167.144.90 - - [09/Feb/2023:15:37:50 -0800] "GET /sitemap.xml HTTP/1.1" 200 170 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
114.119.137.180 - - [09/Feb/2023:15:39:12 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "forgive490.com"
114.119.141.78 - - [09/Feb/2023:15:41:04 -0800] "GET /biblia-es/contenido.html HTTP/1.1" 200 1617 "https://www.forgive490.com/biblia-es" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "www.forgive490.com"
44.234.114.218 - - [09/Feb/2023:15:42:13 -0800] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; FSL 7.0.6.01001)" "forgive490.com"
207.46.13.96 - - [09/Feb/2023:15:47:37 -0800] "GET /recommended.php/biblia-por/excerpt.php HTTP/1.1" 200 20613 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "www.forgive490.com"
51.222.253.10 - - [09/Feb/2023:15:50:36 -0800] "GET /editorschoice.php HTTP/1.1" 200 4417 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
77.75.76.169 - - [09/Feb/2023:15:55:03 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; SeznamBot/3.2; +http://napoveda.seznam.cz/en/seznambot-intro/)" "forgive490.com"
77.75.76.169 - - [09/Feb/2023:15:55:05 -0800] "GET /biblia-por/img/image35.jpg HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; SeznamBot/3.2; +http://napoveda.seznam.cz/en/seznambot-intro/)" "forgive490.com"
103.105.146.98 - - [09/Feb/2023:15:58:52 -0800] "GET /bible/img/image2.jpg HTTP/1.1" 200 88118 "https://au.images.search.yahoo.com/yhs/search;_ylt=AwrWnLmwiOVjolgAdwA36At.;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3BpdnM-?p=66+bible+bookcase&type=YHS_COUP_60490_%2460490_000000%24&param1=na3P9yVrJGqvPvD8P7qEWV_XGjjx18_TuOblBdLhibkOaIfdXF19hFPt_21sJYAdmVt7a3yb25Tk3GjEngjfNKvZQgKYn8Z5QBH8rZFtTmUbcX2_U2OB5_hxp5DqH8ca7DDUg1BGq81EUcuxR9WuzsSOvm0m5PuJuqkS0higa2pMTORd1ZugBPUx6On8jhJyQk1bmCn0t7BSlg6hFSCTkKmEYYAyaoim42nhaehoGB6O3fbjM2rXYWhdtFP_DkIu6_1tqBu-u6d5QvXKRyaout6PZyRjksHK_Tz1NMRa&hsimp=yhs-SF3&hspart=Lkry&ei=UTF-8&fr=yhs-Lkry-SF3" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.78" "www.forgive490.com"
20.62.224.44 - - [09/Feb/2023:16:13:46 -0800] "GET /bible/img/image2.jpg HTTP/1.1" 200 88118 "http://www.forgive490.com/bible/img/image2.jpg" "DuckDuckBot/1.1; (+http://duckduckgo.com/duckduckbot.html)" "www.forgive490.com"
52.167.144.40 - - [09/Feb/2023:16:16:35 -0800] "GET /biblefrench/img/Image14.jpg HTTP/1.1" 200 4474 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
185.225.74.248 - - [09/Feb/2023:16:18:01 -0800] "GET /wp-content/themes/seotheme/mar.php HTTP/1.1" 404 73 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:28.0) Gecko/20100101 Firefox/72.0" "www.forgive490.com"
185.225.74.248 - - [09/Feb/2023:16:18:02 -0800] "GET /wp-content/plugins/ioptimization/a57bze8931.php HTTP/1.1" 404 73 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:28.0) Gecko/20100101 Firefox/72.0" "www.forgive490.com"
185.225.74.248 - - [09/Feb/2023:16:18:03 -0800] "GET /wp-content/plugins/apikey/a57bze8931.php HTTP/1.1" 404 73 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:28.0) Gecko/20100101 Firefox/72.0" "www.forgive490.com"
185.225.74.248 - - [09/Feb/2023:16:18:04 -0800] "GET /wp-content/plugins/gatewayapi/inc/a57bze8931.php HTTP/1.1" 404 73 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:28.0) Gecko/20100101 Firefox/72.0" "www.forgive490.com"
